Team Name,Batter Name,,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
1997 NewDiego                           ,Castillo, Alberto             ,0,0,0,0,0,0,0,0,0,0,0,0,0,B,E,11,D,R,0,3,0,0,0,0,0,0,0,30.25 ,38    ,25.5  ,0.000,0.000,0.000,0,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Flaherty, John                ,0,0,0,0,0,0,0,0,0,0,0,0,0,D,D,9,D,R,0,3,0,0,0,0,0,0,0,31.5  ,40.2  ,32.05 ,0.000,0.000,0.000,0,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Hernandez, Carlos             ,9,3,4,2,0,1,0,0,2,0,0,0,0,D,E,9,D,R,0,3,4,0,0,0,0,0,0,37.6  ,40.5  ,37.05 ,0.444,0.667,0.444,2,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Huskey, Butch                 ,4,1,2,1,1,0,0,0,1,0,0,0,0,D,C,11,C,R,0,0,4,0,0,4,4,0,4,32.25 ,41.65 ,29.25 ,0.500,0.750,0.500,1,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Caminiti, Ken                 ,24,8,12,6,2,0,4,6,9,1,0,0,0,D,B,11,D,S,0,0,0,0,0,1,0,0,0,45.75 ,46.5  ,45.15 ,0.500,1.083,0.613,6,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Gwynn, Tony                   ,23,6,10,7,2,0,2,1,4,0,0,0,0,C,B,12,B,L,0,0,0,0,0,0,0,0,0,50.8  ,46.6  ,51    ,0.435,0.783,0.458,5,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Hardtke, Jason                ,10,2,4,1,0,0,0,1,1,0,0,0,0,D,D,13,C,S,0,0,0,3,0,4,0,0,0,29.9  ,47.4  ,28.3  ,0.400,0.400,0.455,2,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Vaughn, Greg                  ,4,0,0,0,0,0,0,0,1,0,0,0,0,D,C,11,D,R,0,0,0,0,0,0,4,0,4,32.4  ,48.15 ,31.6  ,0.000,0.000,0.000,1,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Gilkey, Bernard               ,10,2,2,1,1,0,0,1,2,1,0,0,0,D,D,14,C,R,0,0,0,0,0,0,2,0,2,36.5  ,49.05 ,35.55 ,0.200,0.300,0.333,2,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Gomez, Chris                  ,10,2,3,6,0,0,1,0,3,0,0,0,0,C,D,12,C,R,0,0,0,0,0,3,0,0,0,32.6  ,50    ,32.1  ,0.300,0.600,0.300,2,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Hundley, Todd                 ,29,2,6,5,1,1,1,3,12,1,0,0,0,D,D,12,D,S,0,2,0,0,0,0,0,0,0,44.8  ,50.25 ,42.85 ,0.207,0.414,0.303,7,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Olerud, John                  ,20,2,5,0,2,0,0,5,4,0,0,0,0,D,E,9,B,L,0,0,3,0,0,0,0,0,0,47.25 ,50.6  ,48.35 ,0.250,0.350,0.400,5,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Lee, Derrek                   ,30,3,6,2,1,0,0,5,16,0,0,0,0,D,E,11,D,R,0,0,3,0,0,0,0,0,0,42.8  ,51    ,40.8  ,0.200,0.233,0.314,7,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Alfonzo, Edgardo              ,40,4,12,5,2,0,0,2,4,1,0,0,0,B,B,12,B,R,0,0,0,2,3,1,0,0,0,47.75 ,59.6  ,46.8  ,0.300,0.350,0.349,8,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
1997 NewDiego                           ,Pratt, Todd                   ,5,2,2,0,1,0,0,2,1,0,0,0,0,D,E,9,D,R,0,3,0,0,0,0,0,0,0,41.5  ,60.55 ,36    ,0.400,0.600,0.571,2,0,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
