Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
SanLouis,Hamilton,Darryl,12,2,3,1,1,0,0,1,3,0,0,0,0,B,B,16,C,L,0,0,0,0,0,0,0,2,0,40.30,32.30,40.60,0.250,0.333,0.308,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Benard,Marvin,0,0,0,0,0,0,0,0,0,0,0,0,0,C,C,15,D,L,0,0,0,0,0,0,3,3,3,30.20,33.50,31.40,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,McGee,Willie,3,1,1,0,1,0,0,1,0,0,0,1,0,D,B,14,C,R,0,0,0,0,0,0,3,3,3,37.50,34.00,38.25,0.333,0.667,0.600,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Vizcaino,Jose,21,3,9,2,0,1,0,0,3,0,0,0,0,A,C,13,B,R,0,0,0,2,2,0,0,0,0,33.00,34.20,31.40,0.429,0.524,0.429,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Lewis,Mark,2,0,0,0,0,0,0,1,2,0,0,0,0,D,D,11,D,R,0,0,0,4,0,4,0,0,0,30.30,36.50,30.50,0.000,0.000,0.333,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Javier,Stan,50,7,19,10,4,0,0,3,7,0,0,2,1,C,A,15,C,R,0,0,4,0,0,0,2,3,2,42.75,37.80,44.90,0.380,0.460,0.436,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Aurilia,Rich,18,2,3,4,0,0,2,1,2,1,0,0,0,C,E,13,B,R,0,0,0,0,3,0,0,0,0,34.20,38.20,32.10,0.167,0.500,0.250,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,DeShields,Delino,47,7,17,9,2,2,1,4,6,0,0,3,0,A,AA,17,C,L,0,0,0,3,0,0,0,0,0,40.20,39.40,39.60,0.362,0.553,0.444,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Gaetti,Gary,20,2,4,3,1,0,1,1,4,0,0,0,0,C,C,10,C,R,0,0,4,0,0,2,0,0,0,27.70,39.70,28.60,0.200,0.400,0.238,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Jordan,Brian,18,1,4,1,1,0,0,0,2,0,0,0,0,D,B,13,C,R,0,0,0,0,0,0,0,3,0,23.50,39.75,28.80,0.222,0.278,0.222,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Powell,Dante,60,9,23,6,2,0,1,8,16,0,0,1,1,C,D,16,D,R,0,0,0,0,0,0,0,3,0,44.25,41.85,48.00,0.383,0.467,0.464,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Lankford,Ray,65,12,18,9,2,1,2,12,20,1,0,6,1,D,A,15,C,L,0,0,0,0,0,0,0,2,0,51.00,42.60,52.40,0.277,0.431,0.440,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Mueller,Bill,60,10,19,4,3,2,0,11,8,1,0,0,0,B,C,14,C,R,0,0,0,0,0,2,0,0,0,43.25,43.65,42.75,0.317,0.433,0.431,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,McGwire,Mark,58,15,16,11,6,0,4,11,21,4,0,0,0,D,D,8,D,R,0,0,2,0,0,0,0,0,0,44.05,53.05,46.10,0.276,0.586,0.425,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
SanLouis,Bonds,Barry,32,7,14,10,4,0,3,6,2,1,0,1,1,D,AA,17,C,L,0,0,0,0,0,0,1,0,1,53.10,54.65,53.45,0.438,0.844,0.550,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
