Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
Bostago,Valentin,John,24,1,3,0,1,0,0,1,7,0,0,0,0,C,C,14,C,R,0,0,0,3,0,3,0,0,0,41.75,38.30,46.20,0.125,0.167,0.160,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Cameron,Mike,26,6,8,4,2,0,1,6,8,0,0,1,1,D,A,16,D,R,0,0,0,0,0,0,0,2,0,39.10,38.50,43.80,0.308,0.500,0.455,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Martin,Norberto,6,1,2,0,0,0,0,0,1,0,0,0,0,D,D,15,C,R,0,0,0,4,4,4,0,0,0,34.00,39.95,30.00,0.333,0.333,0.333,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Mack,Shane,29,2,4,7,1,0,2,4,6,1,0,0,0,C,D,14,C,R,0,0,0,0,0,0,3,4,3,39.25,41.75,44.95,0.138,0.379,0.265,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Frye,Jeff,41,8,17,10,7,0,0,3,3,2,0,2,0,C,A,14,B,R,0,0,5,2,4,5,4,4,4,39.25,43.75,40.00,0.415,0.585,0.500,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Belle,Albert,13,2,2,0,0,0,0,1,4,1,0,0,0,D,D,12,C,R,0,0,0,0,0,0,4,0,4,33.00,46.00,32.95,0.154,0.154,0.267,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Naehring,Tim,35,9,8,13,1,1,2,6,4,2,0,0,0,D,E,11,C,R,0,0,0,0,0,2,0,0,0,44.40,55.05,42.10,0.229,0.486,0.372,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Vaughn,Mo,40,13,14,15,1,0,6,7,10,1,0,0,0,D,E,8,D,L,0,0,4,0,0,0,0,0,0,48.25,57.15,46.40,0.350,0.825,0.458,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Thomas,Frank,33,13,12,5,5,0,4,4,4,2,0,0,0,D,E,10,C,R,0,0,5,0,0,0,0,0,0,60.25,58.60,63.15,0.364,0.879,0.462,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Bostago,Ventura,Robin,0,0,0,0,0,0,0,0,0,0,0,0,0,D,E,11,B,L,0,0,0,0,0,2,0,0,0,41.10,45.60,38.60,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
