Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
Philanta,Tucker,Michael,30,5,9,3,3,0,0,4,7,0,0,3,0,B,B,16,C,L,0,0,0,0,0,0,3,0,3,37.20,35.50,42.60,0.300,0.400,0.432,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Lemke,Mark,0,0,0,0,0,0,0,0,0,0,0,0,0,B,E,11,C,R,0,0,0,2,0,0,0,0,0,29.40,36.50,26.60,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Amaro,Ruben,0,0,0,0,0,0,0,0,0,0,0,0,0,D,E,13,C,R,0,0,4,0,0,0,3,4,3,27.00,40.25,29.25,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Otero,Ricky,0,0,0,0,0,0,0,0,0,0,0,0,0,B,E,15,B,R,0,0,0,0,0,0,0,4,0,36.40,41.60,34.30,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,McGriff,Fred,37,5,7,3,1,1,1,3,4,1,0,1,0,D,D,10,C,L,0,0,4,0,0,0,0,0,0,39.70,41.90,39.00,0.189,0.351,0.286,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Jefferies,Gregg,0,0,0,0,0,0,0,0,0,0,0,0,0,D,B,13,B,R,0,0,0,0,0,0,5,0,5,33.40,42.10,29.75,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Graffanino,Tony,44,2,9,6,0,1,0,2,16,0,0,2,2,C,C,14,D,R,0,0,5,2,3,3,0,0,0,38.20,42.15,39.40,0.205,0.250,0.271,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Stocker,Kevin,4,0,0,0,0,0,0,0,0,0,0,0,0,B,B,13,C,R,0,0,0,0,3,0,0,0,0,34.00,43.75,30.75,0.000,0.000,0.000,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Lofton,Kenny,35,3,9,6,0,1,0,6,6,2,0,1,1,A,B,15,C,L,0,0,0,0,0,0,0,2,0,51.05,44.10,52.50,0.257,0.314,0.409,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Jones,Andruw,3,2,3,3,0,0,1,1,0,0,0,0,0,B,A,16,D,R,0,0,0,0,0,0,1,1,1,32.90,47.55,29.60,1.000,2.000,1.000,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Rolen,Scott,36,10,15,9,1,0,3,6,9,0,0,4,1,D,B,15,D,R,0,0,0,0,0,3,0,0,0,43.10,48.15,46.70,0.417,0.694,0.543,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Lopez,Javy,22,4,4,4,0,0,2,2,5,1,0,0,0,D,E,10,C,R,0,4,0,0,0,0,0,0,0,37.25,49.60,38.20,0.182,0.455,0.280,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Barron,Tony,4,1,3,2,1,1,0,1,0,0,0,0,0,D,E,11,D,R,0,0,0,0,0,0,0,0,0,35.00,50.00,30.80,0.750,1.500,0.800,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Morandini,Mickey,19,3,9,6,1,0,1,4,2,0,0,1,0,A,B,14,C,L,0,0,0,2,4,0,0,0,0,43.20,52.40,40.40,0.474,0.684,0.583,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Philanta,Blauser,Jeff,37,10,14,4,2,1,1,9,7,2,0,0,0,B,D,13,C,R,0,0,0,0,3,0,0,0,0,46.25,58.50,50.90,0.378,0.568,0.521,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
