Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
Chicago White Sox,Carter,Danny,41,4,5,5,0,0,2,0,8,2,0,0,0,D,D,11,D,L,0,0,4,0,0,4,4,4,4,34.10,0.00,0.00,0.122,0.268,0.163,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Skowron,Bill,36,3,9,7,1,0,2,1,4,1,0,0,0,D,E,9,D,L,0,0,4,0,0,0,0,0,0,33.40,0.00,0.00,0.250,0.444,0.289,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Wilhelm,Hoyt,1,0,0,0,0,0,0,0,0,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Howard,Bruce,5,0,0,0,0,0,0,0,2,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Fisher,Eddie,0,0,0,0,0,0,0,0,0,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,John,Tommy,5,0,0,0,0,0,0,0,2,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,9.20,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Buzhardt,John,7,1,1,1,1,0,0,1,3,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.143,0.286,0.250,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Horlen,Joel,7,1,2,0,0,0,0,0,2,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.286,0.286,0.286,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Peters,Gary,7,3,3,2,1,0,1,0,1,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,9.20,0.00,0.00,0.429,1.000,0.429,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Chicago White Sox,Locker,Bob,0,0,0,0,0,0,0,0,0,0,0,0,0,D,E,10,D,L,3,0,0,0,0,0,0,0,0,3.00,0.00,0.00,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
