Team Name,LastName,FirstName,AB,Runs,Hits,RBI,2B,3B,HR,W,K,RE,SF,SB,CS,Bunting,Stealing,Running,Hit Run,LRS,P,C,1B,2B,SS,3B,LF,CF,RF,ChB,ChL,ChR,AVG,SLG,OBP,Games,HBP,Ch1B,Ch2B,Ch3B,ChHR,ChW,ChDP,Ch1BL,Ch2BL,Ch3BL,ChHRL,ChWL,ChDPL,Ch1BR,Ch2BR,Ch3BR,ChHRR,ChWR,ChDPR,ER1,ER2,ER3,ER4,ER5,ER6,ER7,ER8,ER9,T Rating,Passball,Power Left,Power Right,Outfield Arm,Catcher Arm
Florago,Johnson,Lance,14,5,5,2,0,0,0,3,1,1,0,2,0,D,A,17,B,L,0,0,0,0,0,0,0,3,0,43.25,37.85,42.75,0.357,0.357,0.550,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Renteria,Edgar,30,6,11,10,1,0,2,2,2,0,0,0,1,A,A,15,C,R,0,0,0,0,1,0,0,0,0,33.60,35.40,39.60,0.367,0.600,0.406,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Sandberg,Ryne,0,0,0,0,0,0,0,0,0,0,0,0,0,D,C,12,D,R,0,0,0,2,0,0,0,0,0,29.00,38.80,28.50,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Floyd,Cliff,0,0,0,0,0,0,0,0,0,0,0,0,0,D,B,14,D,L,0,0,3,0,0,0,3,4,3,39.05,42.00,39.20,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Johnson,Charles,15,2,2,1,0,0,1,0,5,0,0,0,0,C,E,8,D,R,0,1,0,0,0,0,0,0,0,36.50,42.70,38.55,0.133,0.333,0.133,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Arias,Alex,0,0,0,0,0,0,0,0,0,0,0,0,0,B,E,13,C,R,0,0,0,0,3,2,0,0,0,36.20,46.60,39.40,0.000,0.000,0.000,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Bonilla,Bobby,21,6,9,4,3,0,2,6,5,0,0,0,2,D,C,12,B,R,0,0,4,0,0,4,0,0,0,43.60,50.20,43.00,0.429,0.857,0.556,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Grace,Mark,32,10,14,7,0,1,1,7,5,0,0,0,0,C,D,11,B,L,0,0,1,0,0,0,0,0,0,52.75,52.65,51.75,0.438,0.594,0.538,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Zaun,Gregg,37,7,12,7,2,0,2,5,5,2,0,0,0,D,E,11,C,R,0,3,5,0,0,0,0,0,0,49.20,53.30,49.40,0.324,0.541,0.432,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Alou,Moises,34,3,7,2,1,0,0,3,6,0,0,0,0,D,C,13,C,R,0,0,0,0,0,0,2,3,2,42.40,56.60,42.25,0.206,0.235,0.270,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
Florago,Sheffield,Gary,23,2,4,3,2,1,1,6,3,0,0,0,0,D,B,13,C,R,0,0,0,0,0,0,0,0,0,50.40,72.40,52.75,0.174,0.478,0.345,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,N,N,-6,-4
